Id,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
0000348,ralf.ru,administrator,,normal,minor,have not tried,,General,2020-09-17,,,,public,2020-09-17,[Осматеску] 	В меню слева Женщинам в аксессуарах две ссылки рюкзаки,new,open,
0000347,ralf.ru,administrator,,normal,minor,have not tried,,General,2020-09-17,,,,public,2020-09-17,"[Осматеску] Можно выбрать только выбрать российский юридический тип организации, даже если выбрать другую страну",new,open,
0000346,ralf.ru,administrator,,low,minor,have not tried,,General,2020-09-17,,,,public,2020-09-17,"[Урывваева] В хлебных крошках ссылка на раздел ""Товары для женщин"" называется ""Женские женщинам""",new,open,
0000345,ralf.ru,administrator,Kirilenko Andrey,high,major,always,,General,2020-09-17,,,,public,2020-09-17,[Moskovko] Нет проверки вводимых слов в строке поиска,assigned,open,
0000344,ralf.ru,administrator,,normal,minor,have not tried,,General,2020-09-17,,,,public,2020-09-17,[Осматеску]Страница прогружается дольше 7 секунд,new,open,
0000343,ralf.ru,administrator,,low,minor,sometimes,,General,2020-09-17,,,,public,2020-09-17,"(Урываева) Всплывающие подсказки у изображений в ""карусели"" на английском языке",new,open,
0000342,ralf.ru,administrator,Kirilenko Andrey,low,minor,have not tried,,General,2020-09-17,,,,public,2020-09-17,"{Krivonogov} Во вкладке ""Адреса магазинов"" не грузит карту.",assigned,open,
0000341,test for qa15,administrator,,normal,minor,have not tried,,General,2020-03-02,,,,public,2020-03-02,{Galtsova Christina} Сравнение товаров на сайте отсутсвует,new,open,
0000340,test for qa15,administrator,,normal,trivial,always,,General,2020-03-02,,,,public,2020-03-02,{Galtsova Christina} отсутствует возможность оплаты товара на сайте безналичным расчетом,new,open,
0000339,test for qa15,administrator,,normal,trivial,always,,General,2020-03-02,,,,public,2020-03-02,{Galtsova Christina} отсутствует информация обмена и возврата на сайте,new,open,
0000338,test for qa15,administrator,,normal,minor,always,,General,2020-03-02,,,,public,2020-03-02,{Galtsova Christina} Отсутствует возможность фильтровать товар,new,open,
0000337,test for qa15,administrator,,normal,minor,have not tried,,General,2020-03-02,,,,public,2020-03-02,{Galtsova Christina}  Отсутствие поисковой системы на сайте,new,open,
0000336,test for qa15,administrator,,normal,minor,always,,General,2020-03-02,,,,public,2020-03-02,{Galtsova Christina} Отсутствуют характеристики товара в каждом товаре,new,open,
0000335,test for qa15,administrator,,normal,major,always,,General,2020-03-02,,,,public,2020-03-02,{Galtsova Christina} На всех товарах отсутствует описание,new,open,
0000334,test for qa15,administrator,Kirilenko Andrey,normal,minor,always,,General,2020-02-28,,,,public,2020-02-28,{Galtsova Christina} В верхнем правом углу при переводе на англ язык пропадает фунция для незрячих людей,assigned,open,
0000333,test for qa15,administrator,Kirilenko Andrey,normal,minor,always,,General,2020-02-28,,,,public,2020-02-28,"[Троян] При входе на сайт, на главной странице внизу, рядом с иконками соц.сетей есть две точки, они не подсвечиваются",assigned,open,
0000332,test for qa15,administrator,Kirilenko Andrey,high,major,always,,General,2020-02-28,,,,public,2020-02-28,{Galtsova Christina} В правом верхнем углу при переводе на русский язык станица не переводится,assigned,open,
0000331,test for qa15,administrator,Kirilenko Andrey,high,text,always,,General,2020-02-28,,,,public,2020-02-28,"[Троян] При входе на сайт, на главной странице видно, что шрифты меняются по размеру, жирности и типу.",assigned,open,
0000330,test for qa15,administrator,Kirilenko Andrey,normal,minor,have not tried,,General,2020-02-28,,,,public,2020-02-28,!,assigned,open,
0000329,silpo.ua for qa17,administrator,administrator,high,major,have not tried,,General,2019-12-12,,,,public,2019-12-12,возможность снять бан обновив страницу,assigned,open,
0000328,silpo.ua for qa17,administrator,administrator,low,minor,always,,General,2019-12-12,win 10,1904,PC,public,2019-12-12,"Афанасьев ++ Во вкладке Кераміка від Марко Черветті раздела ""акции"" отображаются товары из других акций",assigned,open,
0000327,silpo.ua for qa17,administrator,,low,minor,have not tried,,General,2019-12-12,,,,public,2019-12-12,"[Калинин]Нарушена логика работы элемента хлебные крошки в меню ""Мої замовлення"" во вкладку ""подiя""",new,open,
